,Date,Confirmed,Deaths,Mortality Rate
Oman,04-01-2020,210.0,1.0,0.4761904761904762
Ghana,04-01-2020,195.0,5.0,2.564102564102564
Cote d'Ivoire,04-01-2020,190.0,1.0,0.5263157894736842
Senegal,04-01-2020,190.0,1.0,0.5263157894736842
Malta,04-01-2020,188.0,0.0,0.0
Uzbekistan,04-01-2020,181.0,2.0,1.1049723756906076
Nigeria,04-01-2020,174.0,2.0,1.1494252873563218
Honduras,04-01-2020,172.0,10.0,5.813953488372093
Belarus,04-01-2020,163.0,2.0,1.2269938650306749
Sri Lanka,04-01-2020,146.0,3.0,2.054794520547945
Venezuela,04-01-2020,143.0,3.0,2.097902097902098
Vietnam,04-01-2020,218.0,0.0,0.0
West Bank and Gaza,04-01-2020,134.0,1.0,0.7462686567164178
Kosovo,04-01-2020,125.0,1.0,0.8
Montenegro,04-01-2020,123.0,2.0,1.6260162601626018
Georgia,04-01-2020,117.0,0.0,0.0
Bolivia,04-01-2020,115.0,7.0,6.086956521739131
Kyrgyzstan,04-01-2020,111.0,0.0,0.0
Cambodia,04-01-2020,109.0,0.0,0.0
Congo (Kinshasa),04-01-2020,109.0,9.0,8.256880733944955
Trinidad and Tobago,04-01-2020,90.0,5.0,5.555555555555555
Rwanda,04-01-2020,82.0,0.0,0.0
Kenya,04-01-2020,81.0,1.0,1.2345679012345678
Iraq,04-01-2020,728.0,52.0,7.142857142857142
Niger,04-01-2020,74.0,5.0,6.756756756756757
Brunei,04-01-2020,131.0,1.0,0.7633587786259541
Cameroon,04-01-2020,233.0,6.0,2.575107296137339
Mauritius,04-01-2020,161.0,6.0,3.7267080745341614
Latvia,04-01-2020,446.0,0.0,0.0
New Zealand,04-01-2020,708.0,1.0,0.14124293785310735
Morocco,04-01-2020,654.0,39.0,5.963302752293578
San Marino,04-01-2020,236.0,26.0,11.016949152542372
Lithuania,04-01-2020,581.0,8.0,1.376936316695353
Armenia,04-01-2020,571.0,4.0,0.7005253940455342
Bahrain,04-01-2020,569.0,4.0,0.7029876977152899
Hungary,04-01-2020,525.0,20.0,3.8095238095238098
Lebanon,04-01-2020,479.0,14.0,2.9227557411273484
Bosnia and Herzegovina,04-01-2020,459.0,13.0,2.832244008714597
Tunisia,04-01-2020,423.0,12.0,2.8368794326241136
Moldova,04-01-2020,423.0,5.0,1.1820330969267139
Bulgaria,04-01-2020,422.0,10.0,2.3696682464454977
Andorra,04-01-2020,390.0,14.0,3.5897435897435894
Slovakia,04-01-2020,400.0,1.0,0.25
Costa Rica,04-01-2020,375.0,2.0,0.5333333333333333
Afghanistan,04-01-2020,237.0,4.0,1.6877637130801686
Albania,04-01-2020,259.0,15.0,5.7915057915057915
Jordan,04-01-2020,278.0,5.0,1.7985611510791366
Burkina Faso,04-01-2020,282.0,16.0,5.673758865248227
Kuwait,04-01-2020,317.0,0.0,0.0
Kazakhstan,04-01-2020,380.0,3.0,0.7894736842105263
Cyprus,04-01-2020,320.0,9.0,2.8125
Uruguay,04-01-2020,338.0,2.0,0.591715976331361
North Macedonia,04-01-2020,354.0,11.0,3.1073446327683616
Azerbaijan,04-01-2020,359.0,5.0,1.392757660167131
Taiwan*,04-01-2020,329.0,5.0,1.5197568389057752
Netherlands,04-02-2020,14788.0,1341.0,9.068163375710036
Belgium,04-02-2020,15348.0,1011.0,6.587177482408131
Austria,04-02-2020,11129.0,158.0,1.4197142600413335
Turkey,04-02-2020,18135.0,356.0,1.9630548662806728
Canada,04-02-2020,11284.0,139.0,1.2318326834455866
"Korea, South",04-02-2020,9976.0,169.0,1.6940657578187652
Paraguay,04-02-2020,77.0,3.0,3.896103896103896
Brazil,04-02-2020,8044.0,324.0,4.027846842366982
Sweden,04-02-2020,5568.0,308.0,5.531609195402299
Switzerland,04-02-2020,18827.0,536.0,2.8469750889679712
Norway,04-02-2020,5147.0,50.0,0.9714396735962697
Australia,04-02-2020,5116.0,24.0,0.46911649726348714
Portugal,04-02-2020,9034.0,209.0,2.3134823998228913
United Kingdom,04-02-2020,34173.0,2926.0,8.562315278143563
Rwanda,04-02-2020,84.0,0.0,0.0
France,04-02-2020,59929.0,5398.0,9.007325334979727
China,04-02-2020,82432.0,3322.0,4.029988354037267
Germany,04-02-2020,84794.0,1107.0,1.305516899780645
Spain,04-02-2020,112065.0,10348.0,9.233926738946147
Italy,04-02-2020,115242.0,13915.0,12.074590860970828
US,04-02-2020,243599.0,5926.0,2.4326865052812203
Cambodia,04-02-2020,110.0,0.0,0.0
Kenya,04-02-2020,110.0,3.0,2.727272727272727
Niger,04-02-2020,98.0,5.0,5.1020408163265305
Trinidad and Tobago,04-02-2020,94.0,5.0,5.319148936170213
Czechia,04-02-2020,3858.0,44.0,1.1404872991187145
Liechtenstein,04-02-2020,75.0,0.0,0.0
Iran,04-02-2020,50468.0,3160.0,6.2613933581675525
Ireland,04-02-2020,3849.0,98.0,2.546115874253053
Argentina,04-02-2020,1133.0,36.0,3.1774051191526915
Russia,04-02-2020,3548.0,30.0,0.8455467869222096
United Arab Emirates,04-02-2020,1024.0,8.0,0.78125
Monaco,04-02-2020,60.0,1.0,1.6666666666666667
Singapore,04-02-2020,1049.0,4.0,0.3813155386081983
Colombia,04-02-2020,1161.0,19.0,1.636520241171404
Serbia,04-02-2020,1171.0,31.0,2.6473099914602902
Panama,04-02-2020,1317.0,32.0,2.4297646165527715
Iceland,04-02-2020,1319.0,4.0,0.3032600454890068
Mexico,04-02-2020,1378.0,37.0,2.6850507982583456
Dominican Republic,04-02-2020,1380.0,60.0,4.3478260869565215
Peru,04-02-2020,1414.0,55.0,3.889674681753889
South Africa,04-02-2020,1462.0,5.0,0.3419972640218878
Finland,04-02-2020,1518.0,19.0,1.251646903820817
Greece,04-02-2020,1544.0,53.0,3.432642487046632
Indonesia,04-02-2020,1790.0,170.0,9.497206703910614
Thailand,04-02-2020,1875.0,15.0,0.8
Saudi Arabia,04-02-2020,1885.0,21.0,1.1140583554376657
Timor-Leste,04-02-2020,1.0,0.0,0.0
Pakistan,04-02-2020,2421.0,34.0,1.4043783560512184
Luxembourg,04-02-2020,2487.0,30.0,1.2062726176115801
Japan,04-02-2020,2495.0,62.0,2.4849699398797593
India,04-02-2020,2543.0,72.0,2.8313016122689736
Philippines,04-02-2020,2633.0,107.0,4.063805545005697
Romania,04-02-2020,2738.0,115.0,4.200146092037984
Poland,04-02-2020,2946.0,57.0,1.9348268839103868
Malaysia,04-02-2020,3116.0,50.0,1.6046213093709885
Ecuador,04-02-2020,3163.0,120.0,3.7938665823585205
Chile,04-02-2020,3404.0,18.0,0.5287896592244419
Denmark,04-02-2020,3573.0,123.0,3.4424853064651555
Madagascar,04-02-2020,59.0,0.0,0.0
Sierra Leone,04-02-2020,2.0,0.0,0.0
Guinea,04-02-2020,52.0,0.0,0.0
Guinea-Bissau,04-02-2020,9.0,0.0,0.0
Antigua and Barbuda,04-02-2020,9.0,0.0,0.0
MS Zaandam,04-02-2020,9.0,2.0,22.22222222222222
Eswatini,04-02-2020,9.0,0.0,0.0
Zimbabwe,04-02-2020,9.0,1.0,11.11111111111111
Saint Kitts and Nevis,04-02-2020,9.0,0.0,0.0
Angola,04-02-2020,8.0,2.0,25.0
Sudan,04-02-2020,8.0,2.0,25.0
Chad,04-02-2020,8.0,0.0,0.0
Fiji,04-02-2020,7.0,0.0,0.0
Holy See,04-02-2020,7.0,0.0,0.0
Liberia,04-02-2020,6.0,0.0,0.0
Nepal,04-02-2020,6.0,0.0,0.0
Mauritania,04-02-2020,6.0,1.0,16.666666666666664
Cabo Verde,04-02-2020,6.0,1.0,16.666666666666664
Nicaragua,04-02-2020,5.0,1.0,20.0
Bhutan,04-02-2020,5.0,0.0,0.0
Somalia,04-02-2020,5.0,0.0,0.0
Gambia,04-02-2020,4.0,1.0,25.0
Botswana,04-02-2020,4.0,1.0,25.0
Belize,04-02-2020,3.0,0.0,0.0
Central African Republic,04-02-2020,3.0,0.0,0.0
Burundi,04-02-2020,3.0,0.0,0.0
Malawi,04-02-2020,3.0,0.0,0.0
Saint Vincent and the Grenadines,04-02-2020,2.0,0.0,0.0
Papua New Guinea,04-02-2020,1.0,0.0,0.0
Croatia,04-02-2020,1011.0,7.0,0.6923837784371909
Mozambique,04-02-2020,10.0,0.0,0.0
Grenada,04-02-2020,10.0,0.0,0.0
Laos,04-02-2020,10.0,0.0,0.0
Suriname,04-02-2020,10.0,0.0,0.0
Jamaica,04-02-2020,47.0,3.0,6.382978723404255
Guatemala,04-02-2020,47.0,1.0,2.127659574468085
Barbados,04-02-2020,46.0,0.0,0.0
Uganda,04-02-2020,45.0,0.0,0.0
El Salvador,04-02-2020,41.0,2.0,4.878048780487805
Djibouti,04-02-2020,40.0,0.0,0.0
Togo,04-02-2020,39.0,2.0,5.128205128205128
Zambia,04-02-2020,39.0,1.0,2.564102564102564
Mali,04-02-2020,36.0,3.0,8.333333333333332
Ethiopia,04-02-2020,29.0,0.0,0.0
Bahamas,04-02-2020,24.0,1.0,4.166666666666666
Congo (Brazzaville),04-02-2020,22.0,2.0,9.090909090909092
Eritrea,04-02-2020,22.0,0.0,0.0
Bangladesh,04-02-2020,56.0,6.0,10.714285714285714
Gabon,04-02-2020,21.0,1.0,4.761904761904762
Tanzania,04-02-2020,20.0,1.0,5.0
Maldives,04-02-2020,19.0,0.0,0.0
Guyana,04-02-2020,19.0,4.0,21.052631578947366
Haiti,04-02-2020,16.0,0.0,0.0
Syria,04-02-2020,16.0,2.0,12.5
Equatorial Guinea,04-02-2020,15.0,0.0,0.0
Mongolia,04-02-2020,14.0,0.0,0.0
Namibia,04-02-2020,14.0,0.0,0.0
Saint Lucia,04-02-2020,13.0,0.0,0.0
Benin,04-02-2020,13.0,0.0,0.0
Dominica,04-02-2020,12.0,0.0,0.0
Libya,04-02-2020,11.0,1.0,9.090909090909092
Seychelles,04-02-2020,10.0,0.0,0.0
Burma,04-02-2020,20.0,1.0,5.0
Algeria,04-02-2020,986.0,86.0,8.72210953346856
Israel,04-02-2020,6857.0,36.0,0.5250109377278693
Bosnia and Herzegovina,04-02-2020,533.0,16.0,3.0018761726078798
Uruguay,04-02-2020,350.0,4.0,1.1428571428571428
Cyprus,04-02-2020,356.0,10.0,2.8089887640449436
North Macedonia,04-02-2020,384.0,11.0,2.864583333333333
Costa Rica,04-02-2020,396.0,2.0,0.5050505050505051
Slovakia,04-02-2020,426.0,1.0,0.2347417840375587
Andorra,04-02-2020,428.0,15.0,3.5046728971962615
Kazakhstan,04-02-2020,435.0,3.0,0.6896551724137931
Tunisia,04-02-2020,455.0,14.0,3.076923076923077
Bulgaria,04-02-2020,457.0,10.0,2.1881838074398248
Latvia,04-02-2020,458.0,0.0,0.0
Lebanon,04-02-2020,494.0,16.0,3.2388663967611335
Moldova,04-02-2020,505.0,6.0,1.188118811881188
Hungary,04-02-2020,585.0,21.0,3.5897435897435894
Bahrain,04-02-2020,643.0,4.0,0.6220839813374806
Lithuania,04-02-2020,649.0,9.0,1.386748844375963
Armenia,04-02-2020,663.0,7.0,1.0558069381598794
Morocco,04-02-2020,708.0,44.0,6.214689265536723
Diamond Princess,04-02-2020,712.0,11.0,1.544943820224719
Iraq,04-02-2020,772.0,54.0,6.994818652849741
New Zealand,04-02-2020,797.0,1.0,0.12547051442910914
Estonia,04-02-2020,858.0,11.0,1.282051282051282
Egypt,04-02-2020,865.0,58.0,6.705202312138728
Ukraine,04-02-2020,897.0,22.0,2.4526198439241917
Slovenia,04-02-2020,897.0,17.0,1.89520624303233
Qatar,04-02-2020,949.0,3.0,0.31612223393045313
Kuwait,04-02-2020,342.0,0.0,0.0
Taiwan*,04-02-2020,339.0,5.0,1.4749262536873156
Azerbaijan,04-02-2020,400.0,5.0,1.25
Belarus,04-02-2020,304.0,4.0,1.3157894736842104
Kyrgyzstan,04-02-2020,116.0,0.0,0.0
Bolivia,04-02-2020,123.0,8.0,6.504065040650407
Kosovo,04-02-2020,125.0,1.0,0.8
Brunei,04-02-2020,133.0,1.0,0.7518796992481203
Congo (Kinshasa),04-02-2020,134.0,13.0,9.701492537313433
Georgia,04-02-2020,134.0,0.0,0.0
Montenegro,04-02-2020,144.0,2.0,1.3888888888888888
Cameroon,04-02-2020,306.0,7.0,2.287581699346405
Sri Lanka,04-02-2020,151.0,4.0,2.6490066225165565
West Bank and Gaza,04-02-2020,161.0,1.0,0.6211180124223602
Mauritius,04-02-2020,169.0,7.0,4.142011834319527
Nigeria,04-02-2020,184.0,2.0,1.0869565217391304
Cote d'Ivoire,04-02-2020,194.0,1.0,0.5154639175257731
Venezuela,04-02-2020,146.0,5.0,3.4246575342465753
Jordan,04-02-2020,299.0,5.0,1.6722408026755853
Senegal,04-02-2020,195.0,1.0,0.5128205128205128
Burkina Faso,04-02-2020,288.0,16.0,5.555555555555555
Albania,04-02-2020,277.0,16.0,5.776173285198556
Afghanistan,04-02-2020,273.0,6.0,2.197802197802198
Cuba,04-02-2020,233.0,6.0,2.575107296137339
San Marino,04-02-2020,245.0,30.0,12.244897959183673
Oman,04-02-2020,231.0,1.0,0.4329004329004329
Honduras,04-02-2020,219.0,14.0,6.392694063926941
Uzbekistan,04-02-2020,205.0,2.0,0.975609756097561
Ghana,04-02-2020,204.0,5.0,2.450980392156863
Malta,04-02-2020,196.0,0.0,0.0
Vietnam,04-02-2020,233.0,0.0,0.0
Argentina,04-03-2020,1265.0,39.0,3.08300395256917
Serbia,04-03-2020,1476.0,39.0,2.642276422764228
Colombia,04-03-2020,1267.0,25.0,1.973164956590371
Iceland,04-03-2020,1364.0,4.0,0.2932551319648094
Panama,04-03-2020,1475.0,37.0,2.5084745762711864
Dominican Republic,04-03-2020,1488.0,68.0,4.56989247311828
Saudi Arabia,04-03-2020,2039.0,25.0,1.2260912211868562
Peru,04-03-2020,1595.0,61.0,3.8244514106583067
Greece,04-03-2020,1613.0,63.0,3.9057656540607564
Finland,04-03-2020,1615.0,20.0,1.238390092879257
Thailand,04-03-2020,1978.0,19.0,0.9605662285136503
Indonesia,04-03-2020,1986.0,181.0,9.113796576032225
United Arab Emirates,04-03-2020,1264.0,9.0,0.7120253164556962
Mexico,04-03-2020,1510.0,50.0,3.3112582781456954
Algeria,04-03-2020,1171.0,105.0,8.9666951323655
South Africa,04-03-2020,1505.0,9.0,0.5980066445182725
Croatia,04-03-2020,1079.0,8.0,0.7414272474513438
India,04-03-2020,2567.0,72.0,2.8048305414881183
Moldova,04-03-2020,591.0,8.0,1.353637901861252
Hungary,04-03-2020,623.0,26.0,4.173354735152488
Bahrain,04-03-2020,672.0,4.0,0.5952380952380952
Lithuania,04-03-2020,696.0,9.0,1.293103448275862
Diamond Princess,04-03-2020,712.0,11.0,1.544943820224719
Singapore,04-03-2020,1114.0,5.0,0.4488330341113106
Armenia,04-03-2020,736.0,7.0,0.9510869565217392
New Zealand,04-03-2020,868.0,1.0,0.1152073732718894
Slovenia,04-03-2020,934.0,20.0,2.141327623126338
Estonia,04-03-2020,961.0,12.0,1.2486992715920915
Egypt,04-03-2020,985.0,66.0,6.7005076142131985
Ukraine,04-03-2020,1072.0,27.0,2.5186567164179103
Qatar,04-03-2020,1075.0,3.0,0.27906976744186046
Morocco,04-03-2020,791.0,48.0,6.06826801517067
Luxembourg,04-03-2020,2612.0,31.0,1.1868300153139357
China,04-03-2020,82511.0,3326.0,4.030977687823442
Pakistan,04-03-2020,2686.0,40.0,1.4892032762472078
US,04-03-2020,275586.0,7087.0,2.571611039748028
Italy,04-03-2020,119827.0,14681.0,12.25182972118137
Spain,04-03-2020,119199.0,11198.0,9.394374113876793
Germany,04-03-2020,91159.0,1275.0,1.3986550971379677
Bosnia and Herzegovina,04-03-2020,579.0,17.0,2.936096718480138
France,04-03-2020,65202.0,6520.0,9.999693260942916
Iran,04-03-2020,53183.0,3294.0,6.193708515879134
United Kingdom,04-03-2020,38689.0,3611.0,9.333402259040037
Turkey,04-03-2020,20921.0,425.0,2.0314516514506957
Switzerland,04-03-2020,19606.0,591.0,3.0143833520350913
Belgium,04-03-2020,16770.0,1143.0,6.815742397137746
Netherlands,04-03-2020,15821.0,1490.0,9.417862334871375
Canada,04-03-2020,12437.0,179.0,1.4392538393503256
Austria,04-03-2020,11524.0,168.0,1.4578271433530026
"Korea, South",04-03-2020,10062.0,174.0,1.7292784734645201
Portugal,04-03-2020,9886.0,246.0,2.488367388225774
Brazil,04-03-2020,9056.0,359.0,3.964222614840989
Philippines,04-03-2020,3018.0,136.0,4.506295559973492
Romania,04-03-2020,3183.0,133.0,4.178448005026705
Malaysia,04-03-2020,3333.0,53.0,1.5901590159015901
Ecuador,04-03-2020,3368.0,145.0,4.305225653206651
Poland,04-03-2020,3383.0,71.0,2.0987289388117056
Chile,04-03-2020,3737.0,22.0,0.5887075194005887
Japan,04-03-2020,2617.0,63.0,2.407336645013374
Denmark,04-03-2020,3946.0,139.0,3.5225544855549926
Russia,04-03-2020,4149.0,34.0,0.8194745721860689
Ireland,04-03-2020,4273.0,120.0,2.808331383103206
Australia,04-03-2020,5330.0,28.0,0.525328330206379
Norway,04-03-2020,5370.0,59.0,1.0986964618249535
Sweden,04-03-2020,6131.0,358.0,5.839177948132441
Israel,04-03-2020,7428.0,40.0,0.5385029617662896
Czechia,04-03-2020,4091.0,53.0,1.295526766071865
Cameroon,04-03-2020,509.0,8.0,1.5717092337917484
Iraq,04-03-2020,820.0,54.0,6.585365853658537
Tunisia,04-03-2020,495.0,18.0,3.6363636363636362
Laos,04-03-2020,10.0,0.0,0.0
Libya,04-03-2020,11.0,1.0,9.090909090909092
Grenada,04-03-2020,12.0,0.0,0.0
Dominica,04-03-2020,12.0,0.0,0.0
Saint Lucia,04-03-2020,13.0,0.0,0.0
Namibia,04-03-2020,14.0,0.0,0.0
Mongolia,04-03-2020,14.0,0.0,0.0
Guinea-Bissau,04-03-2020,15.0,0.0,0.0
Antigua and Barbuda,04-03-2020,15.0,0.0,0.0
Syria,04-03-2020,16.0,2.0,12.5
Benin,04-03-2020,16.0,0.0,0.0
Equatorial Guinea,04-03-2020,16.0,0.0,0.0
Lebanon,04-03-2020,508.0,17.0,3.346456692913386
Maldives,04-03-2020,19.0,0.0,0.0
Tanzania,04-03-2020,20.0,1.0,5.0
Burma,04-03-2020,20.0,1.0,5.0
Gabon,04-03-2020,21.0,1.0,4.761904761904762
Congo (Brazzaville),04-03-2020,22.0,2.0,9.090909090909092
Eritrea,04-03-2020,22.0,0.0,0.0
Guyana,04-03-2020,23.0,4.0,17.391304347826086
Bahamas,04-03-2020,24.0,1.0,4.166666666666666
Ethiopia,04-03-2020,35.0,0.0,0.0
Zambia,04-03-2020,39.0,1.0,2.564102564102564
Mali,04-03-2020,39.0,3.0,7.6923076923076925
Togo,04-03-2020,40.0,3.0,7.5
Seychelles,04-03-2020,10.0,0.0,0.0
El Salvador,04-03-2020,46.0,2.0,4.3478260869565215
Sudan,04-03-2020,10.0,2.0,20.0
Mozambique,04-03-2020,10.0,0.0,0.0
Papua New Guinea,04-03-2020,1.0,0.0,0.0
Timor-Leste,04-03-2020,1.0,0.0,0.0
Sierra Leone,04-03-2020,2.0,0.0,0.0
Malawi,04-03-2020,3.0,0.0,0.0
Burundi,04-03-2020,3.0,0.0,0.0
Saint Vincent and the Grenadines,04-03-2020,3.0,0.0,0.0
Botswana,04-03-2020,4.0,1.0,25.0
Belize,04-03-2020,4.0,0.0,0.0
Gambia,04-03-2020,4.0,1.0,25.0
Bhutan,04-03-2020,5.0,0.0,0.0
Nicaragua,04-03-2020,5.0,1.0,20.0
Mauritania,04-03-2020,6.0,1.0,16.666666666666664
Nepal,04-03-2020,6.0,0.0,0.0
Cabo Verde,04-03-2020,6.0,1.0,16.666666666666664
Liberia,04-03-2020,7.0,0.0,0.0
Holy See,04-03-2020,7.0,0.0,0.0
Somalia,04-03-2020,7.0,0.0,0.0
Fiji,04-03-2020,7.0,0.0,0.0
Chad,04-03-2020,8.0,0.0,0.0
Central African Republic,04-03-2020,8.0,0.0,0.0
Angola,04-03-2020,8.0,2.0,25.0
Saint Kitts and Nevis,04-03-2020,9.0,0.0,0.0
MS Zaandam,04-03-2020,9.0,2.0,22.22222222222222
Eswatini,04-03-2020,9.0,0.0,0.0
Zimbabwe,04-03-2020,9.0,1.0,11.11111111111111
Suriname,04-03-2020,10.0,1.0,10.0
Jamaica,04-03-2020,47.0,3.0,6.382978723404255
Haiti,04-03-2020,18.0,0.0,0.0
Djibouti,04-03-2020,49.0,0.0,0.0
Cote d'Ivoire,04-03-2020,218.0,1.0,0.45871559633027525
Honduras,04-03-2020,222.0,15.0,6.756756756756757
Uzbekistan,04-03-2020,227.0,2.0,0.881057268722467
Vietnam,04-03-2020,237.0,0.0,0.0
San Marino,04-03-2020,245.0,30.0,12.244897959183673
Oman,04-03-2020,252.0,1.0,0.3968253968253968
Cuba,04-03-2020,269.0,6.0,2.2304832713754648
Afghanistan,04-03-2020,281.0,6.0,2.135231316725979
Burkina Faso,04-03-2020,302.0,16.0,5.298013245033113
Albania,04-03-2020,304.0,17.0,5.592105263157895
Jordan,04-03-2020,310.0,5.0,1.6129032258064515
Nigeria,04-03-2020,210.0,4.0,1.9047619047619049
Taiwan*,04-03-2020,348.0,5.0,1.4367816091954022
Uruguay,04-03-2020,369.0,4.0,1.084010840108401
Cyprus,04-03-2020,396.0,11.0,2.7777777777777777
Costa Rica,04-03-2020,416.0,2.0,0.4807692307692308
Kuwait,04-03-2020,417.0,0.0,0.0
North Macedonia,04-03-2020,430.0,12.0,2.7906976744186047
Andorra,04-03-2020,439.0,16.0,3.644646924829157
Azerbaijan,04-03-2020,443.0,5.0,1.1286681715575622
Slovakia,04-03-2020,450.0,1.0,0.2222222222222222
Kazakhstan,04-03-2020,464.0,6.0,1.293103448275862
Bulgaria,04-03-2020,485.0,14.0,2.88659793814433
Latvia,04-03-2020,493.0,1.0,0.2028397565922921
Uganda,04-03-2020,48.0,0.0,0.0
Senegal,04-03-2020,207.0,1.0,0.4830917874396135
Belarus,04-03-2020,351.0,4.0,1.1396011396011396
Malta,04-03-2020,202.0,0.0,0.0
Ghana,04-03-2020,205.0,5.0,2.4390243902439024
Guatemala,04-03-2020,50.0,1.0,2.0
Barbados,04-03-2020,51.0,0.0,0.0
Bangladesh,04-03-2020,61.0,6.0,9.836065573770492
Monaco,04-03-2020,64.0,1.0,1.5625
Madagascar,04-03-2020,70.0,0.0,0.0
Guinea,04-03-2020,73.0,0.0,0.0
Liechtenstein,04-03-2020,75.0,0.0,0.0
Rwanda,04-03-2020,89.0,0.0,0.0
Paraguay,04-03-2020,92.0,3.0,3.260869565217391
Trinidad and Tobago,04-03-2020,98.0,6.0,6.122448979591836
Niger,04-03-2020,120.0,5.0,4.166666666666666
Cambodia,04-03-2020,114.0,0.0,0.0
Kosovo,04-03-2020,126.0,1.0,0.7936507936507936
West Bank and Gaza,04-03-2020,194.0,1.0,0.5154639175257731
Mauritius,04-03-2020,186.0,7.0,3.763440860215054
Montenegro,04-03-2020,174.0,2.0,1.1494252873563218
Sri Lanka,04-03-2020,159.0,4.0,2.515723270440252
Kenya,04-03-2020,122.0,4.0,3.278688524590164
Venezuela,04-03-2020,153.0,7.0,4.57516339869281
Georgia,04-03-2020,155.0,0.0,0.0
Congo (Kinshasa),04-03-2020,134.0,13.0,9.701492537313433
Bolivia,04-03-2020,132.0,9.0,6.8181818181818175
Kyrgyzstan,04-03-2020,130.0,1.0,0.7692307692307693
Brunei,04-03-2020,134.0,1.0,0.7462686567164178
Burma,04-04-2020,21.0,1.0,4.761904761904762
Congo (Brazzaville),04-04-2020,22.0,2.0,9.090909090909092
Gabon,04-04-2020,21.0,1.0,4.761904761904762
Tanzania,04-04-2020,20.0,1.0,5.0
Haiti,04-04-2020,20.0,0.0,0.0
Maldives,04-04-2020,19.0,0.0,0.0
Equatorial Guinea,04-04-2020,16.0,0.0,0.0
Libya,04-04-2020,18.0,1.0,5.555555555555555
Syria,04-04-2020,16.0,2.0,12.5
Benin,04-04-2020,16.0,0.0,0.0
Guyana,04-04-2020,23.0,4.0,17.391304347826086
Antigua and Barbuda,04-04-2020,15.0,0.0,0.0
Guinea-Bissau,04-04-2020,18.0,0.0,0.0
Bahamas,04-04-2020,28.0,4.0,14.285714285714285
Mali,04-04-2020,41.0,3.0,7.317073170731707
Ethiopia,04-04-2020,38.0,0.0,0.0
Paraguay,04-04-2020,96.0,3.0,3.125
Liechtenstein,04-04-2020,77.0,1.0,1.2987012987012987
Bangladesh,04-04-2020,70.0,8.0,11.428571428571429
Madagascar,04-04-2020,70.0,0.0,0.0
Monaco,04-04-2020,66.0,1.0,1.5151515151515151
El Salvador,04-04-2020,56.0,3.0,5.357142857142857
Jamaica,04-04-2020,53.0,3.0,5.660377358490567
Barbados,04-04-2020,52.0,0.0,0.0
Djibouti,04-04-2020,50.0,0.0,0.0
Uganda,04-04-2020,48.0,0.0,0.0
Togo,04-04-2020,41.0,3.0,7.317073170731707
Dominica,04-04-2020,14.0,0.0,0.0
Zambia,04-04-2020,39.0,1.0,2.564102564102564
Eritrea,04-04-2020,29.0,0.0,0.0
Mongolia,04-04-2020,14.0,0.0,0.0
Guatemala,04-04-2020,61.0,2.0,3.278688524590164
Namibia,04-04-2020,14.0,0.0,0.0
Saint Vincent and the Grenadines,04-04-2020,7.0,0.0,0.0
Mauritania,04-04-2020,6.0,1.0,16.666666666666664
Bhutan,04-04-2020,5.0,0.0,0.0
Nicaragua,04-04-2020,5.0,1.0,20.0
Botswana,04-04-2020,4.0,1.0,25.0
Belize,04-04-2020,4.0,0.0,0.0
Malawi,04-04-2020,4.0,0.0,0.0
Gambia,04-04-2020,4.0,1.0,25.0
Sierra Leone,04-04-2020,4.0,0.0,0.0
Burundi,04-04-2020,3.0,0.0,0.0
Papua New Guinea,04-04-2020,1.0,0.0,0.0
Timor-Leste,04-04-2020,1.0,0.0,0.0
Rwanda,04-04-2020,102.0,0.0,0.0
Holy See,04-04-2020,7.0,0.0,0.0
Saint Lucia,04-04-2020,14.0,0.0,0.0
Central African Republic,04-04-2020,8.0,0.0,0.0
Saint Kitts and Nevis,04-04-2020,9.0,0.0,0.0
Eswatini,04-04-2020,9.0,0.0,0.0
Zimbabwe,04-04-2020,9.0,1.0,11.11111111111111
Nepal,04-04-2020,9.0,0.0,0.0
MS Zaandam,04-04-2020,9.0,2.0,22.22222222222222
Mozambique,04-04-2020,10.0,0.0,0.0
Suriname,04-04-2020,10.0,1.0,10.0
Sudan,04-04-2020,10.0,2.0,20.0
Angola,04-04-2020,10.0,2.0,20.0
Liberia,04-04-2020,10.0,1.0,10.0
Laos,04-04-2020,10.0,0.0,0.0
Seychelles,04-04-2020,10.0,0.0,0.0
Grenada,04-04-2020,12.0,0.0,0.0
Fiji,04-04-2020,12.0,0.0,0.0
Chad,04-04-2020,9.0,0.0,0.0
Trinidad and Tobago,04-04-2020,103.0,6.0,5.825242718446602
Cabo Verde,04-04-2020,7.0,1.0,14.285714285714285
Cambodia,04-04-2020,114.0,0.0,0.0
India,04-04-2020,3082.0,86.0,2.790395846852693
Pakistan,04-04-2020,2818.0,41.0,1.4549325762952448
Luxembourg,04-04-2020,2729.0,31.0,1.1359472334188347
Saudi Arabia,04-04-2020,2179.0,29.0,1.3308857273978891
Indonesia,04-04-2020,2092.0,191.0,9.13001912045889
Thailand,04-04-2020,2067.0,20.0,0.9675858732462507
Finland,04-04-2020,1882.0,25.0,1.3283740701381508
Peru,04-04-2020,1746.0,73.0,4.18098510882016
Mexico,04-04-2020,1688.0,60.0,3.5545023696682465
Panama,04-04-2020,1673.0,41.0,2.450687387925882
Greece,04-04-2020,1673.0,68.0,4.064554692169755
Serbia,04-04-2020,1624.0,44.0,2.70935960591133
